index,H1,DBC,EC,HFF,NPC,TB
TMEM181,0.5941566,0.8769897,1.067136,0.8868852,0.9134334,0.91965514
CNR1,0.009168927,0.06783757,0.0,0.0,0.0070586316,0.0
PIK3CD,0.15934095,0.17468634,0.25839773,0.25778785,0.20627236,0.15096016
ITIH6,4.2024738e-05,0.0,0.0,0.0,0.00031718583,0.0
KRT34,0.0,0.0,0.0,0.011574256,0.0,0.0
COL4A1,0.2034385,2.7559702,2.7843683,0.54630697,0.35396594,0.045366652
ZNF649,1.5916874,0.43334752,0.30898255,0.04615272,0.27010283,0.3896761
AVPR2,0.0,1.6568938e-05,0.0014439775,0.0,0.0,0.0
C6orf132,0.14335902,0.07316046,0.034656443,0.05408818,0.049560543,0.09308051
U2AF1,0.26929408,0.23558506,0.12340174,0.05680434,0.20380348,0.16572686
LRRC38,0.009054718,0.008186901,0.042784635,0.007743693,0.01784657,0.01686094
SLC38A8,4.1383893e-05,0.0,0.0,0.0,0.0035278897,0.0
B3GNT2,0.24089666,0.7370304,0.61090076,0.04885072,0.21723561,1.0037261
KCND3,1.719645e-05,0.0,0.0,0.0,0.00028922586,0.0
PLCL1,0.0017538595,0.030693209,0.089762606,0.008169269,0.00069503096,0.0005960024
ZAR1L,5.243733e-05,0.0,6.8386384e-05,0.0,0.0,0.0
C5,0.0017333215,1.2726276,0.008290896,0.122422956,0.121906,0.44143283
LGI3,0.0,0.0,0.0,0.0,0.0,0.0
TNNI1,0.04418607,0.031659223,0.04092053,0.03608631,0.07236082,0.06455768
PDZD7,0.03745564,0.07822617,0.09731963,0.0843423,0.08313627,0.09940101
POLR3G,4.156081,0.030036142,0.022560492,0.056890044,0.0872358,0.101927094
FAM123C,0.100591354,0.12266374,0.18696494,0.124518014,0.16126671,0.15059473
CCND2,6.7695246,8.763247,4.837917,0.013416635,4.6482286,7.671921
PHGDH,4.800564,1.119721,0.25751916,0.94309634,2.122797,1.4676621
ZFP62,0.6580513,0.32819575,0.25523797,0.3024538,0.58599734,0.3920311
PLD4,0.0,0.0,0.0,0.00040178545,0.0,0.0
PIWIL3,0.014676744,0.052361216,0.018233528,0.014507825,0.022573713,0.022595076
ICAM4,0.05598794,0.114489205,0.19379312,0.08766975,0.10808731,0.12587975
WDR63,0.0012074064,0.03665532,0.0,0.1142581,0.0061212336,0.004049191
ACTL7A,0.0,0.0,0.0,0.0,0.0003720531,0.0
HNRNPL,0.3309317,0.6293325,0.3442081,0.22174032,0.60194165,0.35556823
DCN,0.0,0.0,0.0,24.902712,0.0141754085,3.6449866
CLDN4,0.072421156,0.01604003,0.0,2.7087732e-05,0.0004607897,1.3417938
MUC22,0.009391772,0.011809088,0.023219844,0.01201736,0.017858395,0.013604881
NAIF1,0.14716132,0.1436432,0.20993571,0.1374269,0.18828373,0.16067131
TCTEX1D4,0.00014543366,0.00010763222,0.00013617384,0.00019512481,4.3547574e-05,0.0
ZNF578,0.28604415,0.7730353,0.7464575,0.35359535,0.24253534,0.79364985
DDC,0.003265716,0.0049090246,1.3406873e-05,0.0,0.0052974294,0.0
LYRM4,1.2161229,0.71899813,0.48696554,0.7622441,1.2023528,0.7768563
FBN2,0.16838153,1.36892,1.4662142,2.8201118,1.8279283,2.3592644
TAAR5,0.0016507158,0.0,0.00016095521,0.0,0.0,0.0
PNMA5,0.00015805474,5.5661876e-05,7.887799e-06,1.8426957e-05,1.4533792e-05,0.000117646574
C10orf67,0.018558918,0.047080565,0.03826446,0.034866698,0.03981058,0.031395327
FAM22F,0.0,0.0,0.0,9.190522e-06,4.2338976e-05,0.0
XKR7,0.00020589537,0.0,0.0,0.0,0.0,0.0
SLC5A6,1.4745872,0.70974606,0.3277943,0.17353289,0.45286387,2.6571572
MR1,0.20298773,0.305685,0.33781397,0.46166623,0.32339177,0.3502207
ZBED2,0.0,0.0,0.0,0.0,0.0,0.029444642
ATP5H,1.2472057,1.3476877,0.71229386,1.944985,1.0165634,1.4003917
FAM55B,2.5141188e-05,0.0,0.0,0.0,0.0,0.0141802635
MYO3A,0.08254422,0.45310238,0.46850145,0.0,0.009610832,0.021292772
ONECUT2,0.045400135,0.118571006,0.11640391,0.0,0.060070977,0.001619706
SKIL,16.582487,8.825826,2.8189278,3.1735086,2.1350684,1.0997093
HPSE,0.14419325,0.2047133,0.25624365,0.37127843,0.1872338,0.21481095
LOC100288814,0.00021178013,0.006919042,0.0,0.0,0.0,2.924382e-05
F5,0.28824705,0.48111808,0.43014613,0.3450597,0.48613426,0.3900981
TPX2,1.6468029,0.92640465,0.65969193,0.68941516,3.364302,0.43123227
LRRN3,0.015432477,0.017429138,5.8975726e-05,0.022466984,0.14449196,0.3063697
PCDHGC4,0.013767081,0.04049879,0.0,0.00028691534,0.04322803,6.0943225e-05
FBXL2,0.0309298,0.147453,0.16074835,0.13695155,0.27685493,0.1550046
OBFC2B,0.359329,0.20374344,0.12554535,0.37381235,0.26987556,0.3316667
SLC4A10,0.0010204723,0.021078784,3.55214e-05,0.0010883877,0.04005278,0.0
C8orf4,0.00027927847,0.33381978,0.12090581,0.50506234,0.03740997,3.8347437
CASS4,0.021946669,0.04190593,0.046166673,0.025955329,0.04399573,0.027212672
AMZ1,0.02007448,0.03488262,0.039592963,0.037596248,0.05697702,0.039747544
FOXD4L6,7.631356e-06,0.0,0.0,0.0,0.00032695974,0.0
TMEM236,0.24257004,0.3412266,0.42692494,0.34189478,0.43352437,0.47256225
OR8S1,3.8875056e-05,0.0,0.0,2.588205e-05,0.004299159,7.093898e-05
SLC4A4,0.007974853,3.5303026e-05,0.0038074076,0.1102888,0.0009634807,0.033546727
C3orf30,0.00022537557,8.845082e-05,0.0,0.0,0.0005378345,0.00012624069
DLX5,0.00042199224,0.060038786,0.0,0.0,0.005411411,0.12285679
STX3,0.2927544,0.58456993,2.2762997,0.22286886,0.20267929,0.8295149
AKAP2,0.58297485,0.15774384,3.7295575,1.8157122,0.6716917,3.0514817
METTL7A,0.2679729,0.27813283,0.2331812,0.27455267,0.21308343,0.64080393
ACBD4,0.104424514,0.10799041,0.109916724,0.11132331,0.16492978,0.16592398
PIN4,0.42518026,0.30650464,0.32295257,0.29736233,0.47110602,0.32713372
FOXA1,0.0,0.056250256,0.0,0.0,0.0033510774,0.013131749
GAGE10,0.0,0.0,0.0,0.0,0.00055470807,0.00031183398
ANXA2,3.159084,11.675655,14.112649,71.1293,5.8509746,31.55453
BMP5,0.0,0.06612563,4.656096e-05,4.782557e-05,0.28606033,0.012990549
DIRC1,0.04230129,0.0614753,0.053358216,0.03287404,0.06572892,0.056468077
NXPH1,0.008812259,0.0,0.0,0.0,0.0,0.0
C11orf73,0.97855973,0.8078365,0.62571836,0.7666502,0.82935613,0.77236307
PAPSS1,2.4595923,2.125794,7.9747977,1.3010046,2.438104,1.9702467
TMEM173,0.005959586,0.0,0.009783074,0.52967054,0.0026049132,0.0
CDH18,0.0027751895,0.030651549,0.001247298,0.008661173,0.023410516,0.08266728
SELL,0.00040543757,0.0,3.294114,0.0,0.0,0.018094573
CASP1,0.0,0.0,2.2941455e-05,1.3799909,0.00041954112,0.0
MS4A10,0.13153598,0.18813072,0.21304166,0.120131895,0.203591,0.20601992
FCGR2B,0.025979454,0.027510516,0.041473847,0.03306928,0.04559039,0.06025059
ZNF683,6.5634435e-06,0.009442285,0.0,0.0,0.0,0.0
KLF3,0.2963945,0.19380462,1.5922476,0.504883,0.8563834,0.7892952
C17orf50,0.0001464189,0.0,0.0,0.0,5.8484333e-05,0.0005338958
C4orf17,0.0,0.0,0.0,0.0,0.0,0.0
RFPL4B,0.0,0.026109243,0.0,0.0,0.0,0.0
THBS4,0.03345899,0.20830056,0.036071613,0.0005636822,0.093314245,0.0016300916
PLCB3,0.037593126,0.08418566,0.07963656,0.03700344,0.029494189,0.029907765
COLQ,0.0070165494,0.0050988025,0.056995746,0.0022201452,0.061353453,0.007839845
ITGB6,0.0,0.0006933659,0.0,0.0,0.0004272756,1.150293
PRSS42,0.00012657717,5.43703e-05,0.0,0.0,0.00022960108,0.0006574657
C1orf49,0.103402145,0.14113893,0.18647286,0.13343354,0.16224986,0.16273369
TRPC6,0.0011944086,0.057247616,0.00049457914,0.028601043,0.0025857186,0.0012423664
RPS19BP1,0.34068957,0.3346329,0.16008396,0.19209969,0.27667597,0.3531689
DEPDC7,0.17750308,0.49814665,0.095463164,0.20401925,0.017078944,0.19821824
PTF1A,0.0,0.0,0.0,0.0,0.0005102844,0.0
LECT1,1.3881217,0.004396603,0.023802482,0.00092691905,0.05622485,0.008583719
MS4A7,0.074769735,0.061751284,0.093634844,0.0720564,0.08830917,0.10197627
DLEC1,0.0029042305,0.03389889,1.1470727e-05,0.00027708753,0.0045074415,0.0
RALB,0.23673864,0.78427345,6.8286033,0.9112234,0.71702534,0.62125313
RASGEF1B,0.003930523,0.05391157,0.080993816,0.0,0.01999949,0.2519612
SULF1,0.13494979,0.1040641,0.0817792,3.151861,2.5268576,0.3418673
SLIT3,0.0017167256,0.02857838,9.087262e-05,0.2755614,0.017904196,0.64208955
PTCHD4,0.087010995,0.088920735,1.9392002,0.19629924,0.1277238,0.26183227
SLCO2A1,0.007168914,1.0248717,0.00038524228,0.0014780413,0.006018581,0.006378318
GLIPR1,0.011835718,0.042359076,0.021331152,1.5087845,0.036096863,0.26680118
ZNF737,0.6164082,1.239446,1.1430811,0.39183915,0.8815657,1.3192844
ZIM3,0.022541443,0.017413462,0.026827743,0.019404104,0.029369561,0.02639017
RGPD1,0.028442582,0.07739074,0.029991692,0.0068694158,0.11310511,0.16694985
CEACAM21,0.0014818012,0.019396028,0.40342718,0.0007940662,0.008127863,0.0
TGFBR1,2.1168044,2.5755641,5.3605742,0.92361134,5.44598,5.6709466
DAND5,0.18583086,0.23365676,0.26668435,0.1807934,0.26476076,0.23896386
AMELY,0.00018854329,0.0006224,0.0,0.0,0.0,0.0
PRNP,0.15028271,0.088681385,0.45821276,2.1958065,0.0488221,0.55965847
SV2B,0.07899951,0.094475575,0.09825909,0.073020846,0.11443421,0.103860065
SKA3,1.4187944,0.26233503,0.1507313,0.28481153,0.80773175,0.12681748
CCDC3,0.0007738244,0.051504903,0.050289333,0.0,0.014990453,1.0482701
EOMES,0.00978296,2.7066226,0.0,0.0,0.00025823075,0.0
TIMP1,0.5389581,0.7080374,3.1766798,10.939692,0.63046587,0.6203244
LARP7,4.617142,7.7923,0.48124975,0.5658058,1.8688402,0.7528507
CPT2,0.20656154,0.2306609,0.24815914,0.183615,0.3188151,0.2998207
GNG11,0.045684755,1.0166368,6.429314,1.9269887,0.05347775,0.0
GATA1,1.2614422e-05,0.0,0.00010730347,0.0,0.0,0.0
HOXA2,0.00012119666,0.0,0.0,5.126394e-05,2.4392473e-05,0.0
NRG3,0.0148186935,0.11244836,0.00040308663,0.0,0.08143002,0.00065106025
MAGEB10,0.07099344,0.10003294,0.10620063,0.077823035,0.09770903,0.0994614
GDF3,0.22563845,2.2009182,0.23865724,0.0,0.0,0.0
ENKUR,0.0077769435,0.0,0.029523714,0.0016414591,0.0049019456,0.0
EGR4,3.3767916e-05,0.0,0.0,0.0,5.3287888e-05,0.026844446
FCER1A,0.0,0.00012557622,0.0,0.0,0.0,0.0
LAX1,0.063572854,0.07614704,0.094991155,0.08074681,0.10427317,0.11486859
PBOV1,0.088486664,0.103431426,0.14206429,0.09579025,0.13383871,0.117219016
PALM2,0.11524106,0.09985993,0.11193846,0.14788516,0.1755762,0.2698379
RHAG,0.0005117197,0.09856546,0.0,0.0,0.0036858264,0.0
PADI4,6.977996e-05,0.0,0.0,7.0120714e-06,0.002462038,0.0
RANBP6,0.60140455,0.6200667,0.42170012,0.432655,0.7067341,0.4644045
MMRN2,0.05953588,0.09472152,2.7172477,0.07301491,0.08578279,0.07703752
GOLGA6L1,0.03994913,0.04188266,0.045142964,0.03477451,0.042616192,0.050294913
ABCA1,2.152695,10.258133,7.5820255,3.9145062,2.0433612,2.4083414
LOC147670,0.08405257,0.10343177,0.156493,0.10608282,0.19659318,0.13772608
MTFMT,0.5461591,0.634473,0.58947784,0.54440135,0.76728266,0.6912378
CUL4B,0.4352238,0.49200737,0.60629916,2.0052993,0.9668666,0.8114524
SIGLEC6,0.002544154,0.0030603264,0.0030334976,0.004155207,0.0034378367,0.0038159722
SLC24A2,0.19905941,0.13571373,0.23146173,0.09507911,0.1571366,0.11818934
HRASLS2,0.0,0.0,0.009709673,0.0,0.0,0.0
SHROOM1,0.06462982,0.08211295,0.08824961,0.051693633,0.074078046,0.07396879
PLA2G5,0.0,0.011743695,0.018454703,0.0,0.0,0.0
DNAH6,0.0016946,0.01802585,0.0037859732,0.0020128808,0.09183201,0.0017922258
CYP4B1,0.007466866,0.0,3.5827245e-05,0.0,0.0,0.042551614
C2orf91,0.24979843,0.43450183,0.40088582,0.32154977,0.40016946,0.46363655
EXOSC6,0.43390182,0.78021294,0.89132416,0.47532347,0.754492,0.6598613
FAM75D1,0.0,0.0,0.0005452868,0.0,0.0,0.0
SCN2B,0.028135514,0.03697732,0.04747274,0.042469572,0.05375389,0.03747808
RFWD2,0.18429619,1.5791469,0.17701395,0.19813648,0.2572228,0.823993
MC4R,0.0039114836,4.2310865e-05,0.0,0.0,0.0,0.0
COX18,0.59485424,0.5745371,0.6429897,0.58679825,0.70512813,0.67356455
LRRIQ4,0.00043762222,0.0,0.0,0.0,0.0,0.0
FUT2,0.25606647,0.3811963,0.28643566,0.23019788,0.31936407,0.3160563
OR52E2,0.0,0.00042330535,1.6968781e-05,0.0,0.0,0.0
DTL,1.6600971,0.5874647,0.11442935,0.05301753,0.8077494,0.271804
OIT3,0.0010212766,0.0,0.22912547,0.00019052812,0.003217651,0.00028824303
ARHGAP27,0.027080905,0.050919957,0.19798653,0.00080400356,0.0028286108,0.13258915
EDN1,0.0026477864,0.13145334,0.024742233,0.05208067,0.13461272,0.40209293
ASPA,0.0,0.0,1.77607e-05,0.0036103283,0.0,0.0
APOH,4.1082563e-05,0.0,0.0,0.009015102,0.0,0.0
C15orf40,0.26262808,0.3539198,0.26463652,0.3899265,0.39570683,0.32174048
TRIM34,0.044807687,0.007913124,0.024817543,0.3763202,0.06894844,0.1753682
CPB1,0.0,0.06578574,0.0,0.0,0.00030622832,2.040082e-05
ZNF747,0.059961095,0.05898416,0.07809229,0.04295614,0.06949285,0.08207184
PHLDA1,0.4266551,1.4232934,4.3202767,2.4049559,0.11070814,1.6188976
MBNL1,0.20072669,0.07311456,0.9193394,2.3956773,0.10639158,0.19670251
EXO1,0.59398943,0.061939593,0.005220724,0.0712011,0.40640286,0.12770635
TNFRSF10C,0.008141271,0.049371876,0.27518186,0.037774034,0.012262711,0.045351397
OPN1LW,0.0016887363,0.0,0.0,0.0,0.0,0.0
TIGD1,1.1232278,1.4738605,2.0915036,1.3509794,2.2009616,1.4744514
CCDC54,0.0002756122,0.006638043,0.0019584412,0.000133218,0.0,0.0
C2orf51,0.0036787488,0.0,0.0,0.0,3.299907e-05,0.0
GPR156,0.004583075,0.0,6.280806e-05,0.00011312374,0.02872024,0.0
NWD1,0.09852114,0.14055167,0.15237814,0.117157415,0.16791525,0.1653912
ZNF12,0.52575046,0.6126322,0.9119076,0.4565601,0.8188854,0.3962669
DDHD2,0.15127018,0.34866917,0.45037928,0.27659705,0.469063,0.40848395
SCEL,0.0,0.0,0.0,0.0,0.0,0.010093572
SLC45A2,2.678439e-05,0.0,0.0,0.0,0.00022073647,0.013750358
GNAT1,0.02635249,0.031720117,0.044414803,0.024385478,0.035430107,0.03844976
OSGIN1,0.002280806,0.00020362841,0.0,0.076100335,0.00022739539,0.0
NNT,0.15379183,0.12332486,0.09129235,0.8509852,0.32789764,1.3931508
OLFM3,0.03471267,0.0,0.00794574,0.0,0.637925,0.0
HDC,0.009377111,0.0035875312,1.6644059e-05,3.75449e-05,0.012680741,0.0
CD300C,0.0,0.0,0.0,0.0,5.580796e-05,0.0
MYOM3,0.023359984,0.025925824,0.02309346,0.019741938,0.034001697,0.033206157
TRIML1,0.0,0.0,0.0,0.0,0.0,0.01234952
SORCS1,0.017298838,0.18378125,0.0009521568,7.034803e-05,0.232248,0.002209471
PLIN5,0.035155743,0.054398965,0.05844185,0.045160055,0.091609694,0.0611227
WNK3,1.6256379,1.2949791,0.971843,0.039630093,3.2621422,0.35885066
CLEC11A,0.012600017,0.018921243,0.021710498,0.043109763,0.026236586,0.013426817
NMBR,0.001541361,0.0,0.0,0.012797096,0.00021963746,0.0005236992
CLEC1A,0.0005502375,0.02020648,0.3817291,0.009141229,0.0,0.0
CT47A5,0.0,0.0,0.0,0.0,0.00030524356,0.0
TBC1D30,0.031806372,0.0019688965,0.0039171022,0.002063152,0.02579825,0.09400313
AKAP6,0.006299182,0.00983969,1.8755894e-05,0.09065466,0.09828899,0.032588977
C9orf172,0.00021709019,0.0006957399,1.6968781e-05,0.0,0.0,0.0
MSS51,0.10165037,0.142169,0.10822564,0.110529736,0.16517244,0.12585056
FAM154A,0.00012274165,0.018376863,0.0,0.004529398,1.0610122e-05,0.013867003
CREG2,9.8699784e-05,0.0,0.024576569,3.3525273e-05,0.0,0.08034722
VHLL,0.0029464965,0.004652645,0.0048032813,0.00387426,0.0039277226,0.007503144
HSD3B7,0.10572448,0.21539664,0.2156248,0.27382222,0.18920328,0.20293026
CKM,0.0005065112,0.019222582,1.7511013e-05,0.00037523318,0.0,2.8649381e-05
FSIP2,0.01659865,0.092198506,0.103240885,0.009939129,0.06351634,0.26726764
AURKA,1.381532,0.82659495,0.26674002,0.3148352,1.7740637,0.1896969
LYZL2,0.0,0.0,0.0,0.0,5.568108e-05,0.0
MCM4,3.4245906,1.0792689,0.14502515,0.38832033,1.7439123,1.4074397
PLCB4,0.14074238,0.3704738,0.4064759,0.2593948,0.5651466,0.07643623
AREG,0.0,0.0,3.9103496e-05,0.010592751,0.0,0.56802243
EBF1,0.0025390831,0.0018135938,0.16245978,0.41403386,0.11237138,2.961577e-06
VSX1,0.012493991,0.023714945,0.027745007,0.023138257,0.037594043,0.030591713
C1orf31,0.42729792,0.25837967,0.21933888,0.363257,0.21995449,0.31172702
ADAM9,0.27016088,0.27810985,0.32346937,4.0343084,0.49248254,1.8274324
MYOZ3,0.09059425,0.07407575,0.07636517,0.04294924,0.05656045,0.058624018
ATP2B4,0.23387085,0.77928966,2.6984122,5.0629244,0.9078172,3.5845065
SF3B4,0.16349176,0.39696407,0.28283045,0.2534842,0.22513519,0.3298231
DEFB136,0.0,0.0,1.5977786e-05,0.0,0.0,0.0
DMC1,0.17384015,0.19850266,0.1556238,0.13137645,0.24711195,0.19751912
PDE4C,0.26217037,0.28377762,0.3346461,0.2263342,0.3369237,0.3263702
XAGE1A,9.863242e-06,0.00016586049,1.7540702e-05,1.1426677e-05,0.00011724864,0.0
HLA-DQA2,0.0,0.0,0.0,0.0,0.0,0.011589956
C8G,0.00015776003,0.0,0.000115641524,1.7134198e-05,0.0,0.011486246
SYAP1,0.63892716,0.7213676,0.72422165,0.76631606,0.7112531,0.8444271
CLIC5,0.0052112206,0.0023729254,0.046494506,0.0,0.0,0.4737215
PDAP1,0.3351936,0.35084134,0.27721262,0.31920838,0.33648044,0.2692963
PIRT,0.0,0.0,0.0,0.0,0.0009725778,0.0
FAM155B,0.0146622425,0.060390666,0.0,0.0,0.0023749361,0.0
CYR61,0.1930185,0.31093442,0.13627532,1.7499919,0.19282643,1.8336396
S100A7,0.0,0.0,0.0,0.0,0.0,0.0017114988
NDUFB11,0.89108855,0.9882255,0.60021,0.808478,1.2762965,1.2632618
CYP4F8,0.0001831941,0.00018062802,0.0,8.016082e-05,0.0,0.00014846609
PTMS,0.059274156,0.18261282,0.15484735,0.12576309,0.31252608,0.15038468
FOS,0.42137942,1.2073671,0.43774334,11.359841,0.34867942,9.640057
EID2B,0.061020974,0.067440204,0.07014079,0.07126062,0.1108773,0.12178369
SNTN,0.032331556,0.032961953,0.04516739,0.04107991,0.052099343,0.055614185
SLAMF8,0.0,0.0,0.0,8.589631e-05,3.145877e-05,0.0
LAMA4,0.018741367,0.063456126,0.4409563,2.4675062,0.059692603,0.02637145
TRIM42,0.0,0.0,0.0,0.0,0.00010957596,0.0
LGALS3,0.041921053,0.03705548,0.0010708201,4.052218,0.009375051,5.6936193
MRPS18C,0.90555316,0.77050674,0.4938414,0.84739214,0.5597808,0.79497087
ZNF438,0.022678453,0.092468776,0.0199354,0.1374591,0.16435738,0.07389225
ISM1,0.00062510616,0.047280665,0.0028203295,0.0004988506,0.00034983965,0.0
C8orf59,0.47306412,0.6475329,0.3680169,0.43087086,0.5674093,0.63056815
KLRF1,0.00036481462,0.0,0.0,0.0017633585,0.0,0.0
SERPINB9,0.72978467,46.602554,8.808782,0.8295587,0.7148564,0.7929559
PLBD1,0.051605377,0.41023338,0.104722776,0.006588507,0.08817514,0.03734198
CYP3A7,0.0004772193,0.00074277044,8.179932e-05,0.006592039,0.0067662457,0.7349438
UQCRQ,1.059469,0.9109852,0.4594652,1.8687205,0.699319,0.8795061
SLC6A20,0.105051726,0.45202377,0.31222448,0.10508541,0.17769527,0.12613554
VSTM4,0.19952945,0.19972327,0.24242531,0.27973044,0.26750308,0.2541008
OR14A16,8.276779e-06,0.00016321092,0.0,0.0,0.0,0.0
SLC39A2,1.4121404e-05,0.017774338,0.0,0.003312286,0.0015861805,0.0010249483
UBOX5,0.26274163,0.3950674,0.4673505,0.35775456,0.46028844,0.37390622
CHST15,0.08976797,0.04644097,1.0776217,0.06788043,0.05673012,0.4505607
SPN,0.50879693,0.7554716,0.9249951,0.6746012,0.8249933,0.82941806
MTRNR2L4,1.0920863,0.83733004,0.9383273,0.91544837,0.7357053,0.7894084
FAM71C,0.0,0.000104289305,0.0,0.0,0.00014741786,0.0
TDRD1,0.050302163,0.051136732,0.05892557,0.051588874,0.05716851,0.049239963
C3orf36,0.0,0.004976724,0.0,0.0,0.0,0.0
NPR3,4.057725e-05,0.02824123,0.5679579,0.059184764,0.058824543,0.024358002
SLC1A4,0.013833717,0.021906987,0.6651764,0.07749142,0.04853781,0.052211378
SVEP1,0.0026829327,0.0502551,0.0027937333,0.88618016,0.009644396,0.1730474
SLITRK6,0.015231663,0.08107398,0.111426465,0.0,0.0072156237,0.05743329
GRM7,0.0007299238,0.0,0.0,0.0,0.008041983,0.0
GTPBP3,0.1160871,0.21278416,0.1361063,0.09538849,0.17822361,0.13101064
CABP5,0.03773266,0.029437387,0.014339692,0.014508054,0.018354107,0.012445772
RPS6KL1,0.031510722,0.03209024,0.02327979,0.023226842,0.031346936,0.019279964
ANK3,0.4315558,0.12602282,0.23811392,0.00064014224,0.33159515,3.7330317
HLA-DQB2,0.007417124,0.00079368986,0.002576867,0.0,0.0014847588,0.00013202439
LOC100287441,0.0,0.0,9.601721e-06,9.2372517e-07,0.0002231417,0.0
APOC2,0.0,1.9695657e-05,0.0,0.0,0.00024696236,0.0
THSD1,0.022984458,0.03101972,1.8267598,0.029262824,0.055631854,0.0293423
COX6B1,1.2467645,1.5129184,1.076311,1.646714,1.308613,1.6314837
NBPF4,0.0,0.014022426,0.030175239,0.0,0.0,0.00038218772
ENO2,0.35782897,0.62218535,1.0062792,0.140135,0.89115334,0.00011697528
WNT2,0.0,0.0054218383,0.0,0.3600425,0.0052506714,0.052783657
AP2S1,0.6055926,0.62030345,1.47179,1.0761997,0.71779305,1.4093122
STX1B,0.02602062,0.020429544,0.045851734,0.026163505,0.03929781,0.025177643
BIRC7,0.0,0.0,0.0,0.0,0.0,0.0
DYSF,0.034662385,0.038018018,1.5805635,0.0,0.0009013438,0.029831834
FSCN3,0.00065116206,0.0,0.0,0.0,0.0,0.0
ACTRT2,0.0,0.0,0.0,0.0,0.0023678425,0.0
TPRX1,0.0,0.0006323348,0.0,0.0,0.0,0.0
DUSP19,0.25861287,0.25664032,0.3209665,0.35759026,0.43122146,0.30797747
PSG7,2.8011455e-05,0.0,0.0,0.013310064,0.0,0.0
CREB3L3,0.00014462046,2.1339894e-05,0.0,0.0,9.6232514e-05,0.0
INHBE,0.063099295,0.037085343,0.032467373,0.03834847,0.040700488,0.06126302
STAB1,0.00045702973,0.0008948141,0.4004293,0.0,0.0,0.0005442295
HEPN1,0.00070218864,0.0,0.0,0.0,0.0,0.0
IFIT1,0.04403292,0.0,0.0065555596,0.83465415,0.098037355,0.21376099
TFDP2,1.6400124,1.0537255,0.9023924,0.8105153,2.070756,1.0032666
TEX13B,1.8377938e-05,0.0,0.0,0.0,0.0,0.0
VAX1,2.0192523e-05,0.035048578,0.27138165,1.7572896e-05,0.01776473,0.0
RGS7BP,0.019643437,0.03351506,0.0,0.0011898956,0.037758686,0.0
DGKB,0.14448783,0.21997267,0.27760416,0.0976568,0.18714187,0.14046547
SRPX2,0.0,0.20889021,0.10927894,0.4216623,0.0,0.0006571187
ACOX3,0.06772038,2.6239758,0.13599636,0.12381906,0.12871215,0.17948845
RRM2,2.922641,1.2112547,0.34440374,0.89933765,1.9451742,0.78072184
TMPRSS15,2.350296e-05,0.0,0.00039251414,0.0,1.6369007e-05,0.0
CATSPERB,0.0,0.0,0.0,0.0,0.0,3.0049767e-05
PFKFB4,0.030953988,0.15321137,0.37531558,0.061193004,0.2024793,0.030559132
MREG,0.4884591,0.40762484,0.3173351,0.27024424,0.34398773,0.37682253
COX14,0.34307066,0.29909572,0.25878453,0.599631,0.2244292,0.40880704
MAGEA5,0.0,0.0031249102,0.0,0.0,0.0,0.0
SIM1,0.007238434,0.0,0.0,0.26455978,0.0,0.0
CCDC23,0.18957685,0.35806784,0.2025703,0.26929307,0.4172856,0.34909683
AGXT,5.96504e-05,0.0,0.0006125421,0.0,0.0,0.0
SKAP1,6.8330264e-05,0.0,0.000457938,0.000698546,0.0007677351,0.017713146
FYB,0.0,0.0,0.019013911,0.01957363,0.0,0.030312736
OR51V1,0.0,0.006213461,1.8561881e-05,0.0,0.0,0.0
PIWIL4,4.3693755e-05,0.005249899,0.012867497,0.017430464,0.0057357396,0.052219115
LGALSL,0.4840109,0.25680715,1.636797,0.2581831,0.9282508,0.33943933
LHFPL3,0.007163806,0.0,0.0,7.750299e-06,0.030479448,0.0
LILRB4,0.0,7.3620904e-05,0.00036365553,0.0,0.0,0.0
GK5,0.4845371,0.6857574,0.75220186,0.7155194,0.9188971,0.7045507
MPHOSPH8,0.599465,0.62911004,0.64071053,0.9172763,0.5997034,1.3810966
HORMAD1,5.9359218e-06,0.0,0.0,0.0,0.0,0.00028824303
IFITM10,9.183922e-05,0.0,0.0004309924,0.009479447,0.0026174358,3.2412197e-05
MTSS1,0.059750214,0.3830856,2.363495,0.07253833,0.46698394,0.04089621
ASB15,0.0021742252,0.002574806,0.027698474,0.0,0.010239712,0.057628322
SLC22A25,0.00012187521,0.0,0.0,0.0,0.0,0.0
TACR2,0.015818289,0.023118358,0.027907731,0.026129488,0.02544623,0.02833976
RSPO2,0.0023686443,0.0932619,0.014713358,0.0027224782,0.069425516,0.0
C1QTNF2,0.025898617,0.03327235,0.0317537,0.02948345,0.04274167,0.039790582
KRT32,2.4649536e-05,0.0,0.0,9.944826e-05,0.0,0.0
ALOX5AP,0.0,0.006690554,0.0,0.0,0.0,0.0
PTCHD1,0.1128067,0.25089586,0.0008933799,0.00063636864,0.0086310245,0.7710981
MUCL1,0.0,9.245248e-05,0.0,0.0,0.0,0.0
MPV17L,0.170616,0.11253828,0.096243314,0.074479334,0.11858833,0.116769694
TRMT112,2.0019853,1.8419821,0.92551184,1.3209857,1.3319877,1.3081331
CPA4,0.10418375,0.14402919,0.14403088,0.35159636,0.13955563,0.15751632
ATP5L2,0.018309668,0.029334625,0.03007921,0.032334935,0.035990253,0.07102871
SLC44A4,0.06584956,0.035431173,0.043361854,0.037721224,0.07314953,0.047288883
